159,"{\"use\":\"내가 마시려고\",\"type\":[\"홍\",\"과일\",\"블렌딩\"],\"flavor\":[\"과일\",\"달콤\",\"구수\"],\"reason\":[\"물 대신\",\"향\",\"여유\"],\"caffeine\":\"OX\",\"expect\":[]}","2021-11-16 03:18:51","2021-11-16 03:19:26",181,1
160,"{\"use\":\"내가 마시려고\",\"type\":[\"홍\",\"과일\",\"블렌딩\"],\"flavor\":[\"달콤\",\"과일\",\"구수\"],\"reason\":[\"맛\",\"향\",\"물 대신\",\"여유\"],\"caffeine\":\"OX\",\"expect\":[\"기분전환\",\"추운날\",\"안정및숙면\"]}","2021-11-16 03:20:31","2021-11-16 03:21:07",182,1
161,"{\"use\":\"내가 마시려고\",\"type\":[\"꽃\",\"블렌딩\",\"과일\",\"허브\",\"전통\"],\"flavor\":[\"꽃\",\"달콤\",\"과일\"],\"reason\":[\"물 대신\",\"맛\"],\"caffeine\":\"OX\",\"expect\":[\"안정및숙면\",\"건강\"]}","2021-11-16 03:20:48","2021-11-16 03:21:30",183,1
162,"{\"use\":\"관상용\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"매운\"],\"reason\":[\"맛\",\"여유\"],\"caffeine\":\"X\",\"expect\":[\"안정및숙면\",\"건강\",\"에너지\"]}","2021-11-16 03:32:07","2021-11-16 03:32:21",184,1
163,"{\"use\":\"선물\",\"type\":[],\"flavor\":[],\"reason\":[],\"caffeine\":-1,\"expect\":[]}","2021-11-16 03:35:41","2021-11-16 03:35:43",185,1
164,"{\"use\":\"내가 마시려고\",\"type\":[\"허브\",\"꽃\",\"과일\"],\"flavor\":[\"과일\",\"허브\"],\"reason\":[\"향\",\"기능\"],\"caffeine\":\"OX\",\"expect\":[\"기분전환\",\"다이어트피부관리\"]}","2021-11-16 03:36:00","2021-11-16 03:36:23",186,1
165,"{\"use\":\"내가 마시려고\",\"type\":[\"허브\"],\"flavor\":[\"허브\",\"꽃\",\"시트러스\"],\"reason\":[\"향\",\"물 대신\",\"기능\"],\"caffeine\":\"OX\",\"expect\":[\"기분전환\",\"추운날\",\"안정및숙면\"]}","2021-11-16 04:13:24","2021-11-16 04:13:51",187,1
166,"{\"use\":\"내가 마시려고\",\"type\":[\"과일\"],\"flavor\":[\"매운\",\"과일\"],\"reason\":[\"물 대신\"],\"caffeine\":\"X\",\"expect\":[\"다이어트피부관리\"]}","2021-11-16 09:10:37","2021-11-16 09:12:03",188,1
167,"{\"use\":\"내가 마시려고\",\"type\":[\"홍\",\"허브\"],\"flavor\":[\"허브\",\"구수\"],\"reason\":[\"물 대신\"],\"caffeine\":\"X\",\"expect\":[\"기분전환\"]}","2021-11-16 09:34:13","2021-11-16 09:36:19",189,1
168,\N,"2021-11-16 10:06:11",\N,190,1
169,"{\"use\":\"관상용\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"건강\"]}","2021-11-16 10:06:11","2021-11-16 10:06:22",191,1
170,"{\"use\":\"내가 마시려고\",\"type\":[\"녹\",\"홍\",\"꽃\",\"허브\",\"과일\",\"블렌딩\",\"전통\",\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"물 대신\",\"맛\"],\"caffeine\":\"OX\",\"expect\":[\"없다\"]}","2021-11-16 10:09:39","2021-11-16 10:10:21",192,1
171,"{\"use\":\"관상용\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"매운\"],\"reason\":[\"향\",\"여유\"],\"caffeine\":\"X\",\"expect\":[\"추운날\"]}","2021-11-16 10:10:46","2021-11-16 10:11:01",193,1
172,"{\"use\":\"내가 마시려고\",\"type\":[\"과일\",\"허브\",\"블렌딩\"],\"flavor\":[\"시트러스\",\"달콤\",\"구수\",\"매운\"],\"reason\":[\"물 대신\",\"향\",\"맛\"],\"caffeine\":\"X\",\"expect\":[\"추운날\",\"다이어트피부관리\",\"건강\"]}","2021-11-16 10:16:22","2021-11-16 10:17:19",194,1
173,\N,"2021-11-16 10:18:28",\N,195,1
174,"{\"use\":\"회사에 두려고\",\"type\":[\"전통\"],\"flavor\":[\"구수\"],\"reason\":[\"여유\"],\"caffeine\":\"OX\",\"expect\":[\"건강\"]}","2021-11-16 10:18:29","2021-11-16 10:18:40",196,1
175,"{\"use\":\"내가 마시려고\",\"type\":[],\"flavor\":[],\"reason\":[],\"caffeine\":-1,\"expect\":[]}","2021-11-16 11:02:30","2021-11-16 11:02:36",197,1
176,"{\"use\":\"내가 마시려고\",\"type\":[\"블렌딩\",\"과일\",\"녹\"],\"flavor\":[\"구수\",\"과일\",\"달콤\"],\"reason\":[\"물 대신\",\"향\",\"기능\"],\"caffeine\":\"X\",\"expect\":[\"다이어트피부관리\",\"안정및숙면\",\"건강\"]}","2021-11-16 11:20:47","2021-11-16 11:21:37",198,1
177,"{\"use\":\"내가 마시려고\",\"type\":[\"허브\",\"꽃\"],\"flavor\":[\"허브\",\"구수\"],\"reason\":[\"맛\",\"향\",\"여유\"],\"caffeine\":\"OX\",\"expect\":[\"기분전환\",\"안정및숙면\",\"건강\"]}","2021-11-16 11:22:44","2021-11-16 11:23:49",199,1
178,"{\"use\":\"선물\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"구수\",\"허브\",\"달콤\"],\"reason\":[\"습관\",\"여유\",\"향\",\"맛\"],\"caffeine\":\"X\",\"expect\":[\"기분전환\",\"다이어트피부관리\"]}","2021-11-16 12:04:35","2021-11-16 12:04:57",200,1
179,"{\"use\":\"관상용\",\"type\":[\"홍\"],\"flavor\":[\"달콤\"],\"reason\":[\"향\"],\"caffeine\":\"OX\",\"expect\":[\"안정및숙면\"]}","2021-11-16 12:19:59","2021-11-16 12:20:08",201,1
180,"{\"use\":\"내가 마시려고\",\"type\":[\"홍\"],\"flavor\":[\"매운\"],\"reason\":[\"물 대신\"],\"caffeine\":\"OX\",\"expect\":[\"소화\"]}","2021-11-16 15:53:07","2021-11-16 15:53:16",202,1
181,"{\"use\":\"관상용\",\"type\":[\"녹\",\"꽃\",\"허브\"],\"flavor\":[\"매운\",\"구수\"],\"reason\":[\"물 대신\",\"습관\"],\"caffeine\":\"X\",\"expect\":[\"다이어트피부관리\",\"기분전환\"]}","2021-11-16 16:02:35","2021-11-16 16:02:50",203,1
182,\N,"2021-11-16 16:51:05",\N,204,1
183,"{\"use\":\"선물\",\"type\":[\"녹\"],\"flavor\":[\"시트러스\"],\"reason\":[\"기능\"],\"caffeine\":\"O\",\"expect\":[\"기분전환\"]}","2021-11-16 16:51:05","2021-11-16 16:51:19",205,1
184,"{\"use\":\"선물\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"습관\",\"여유\"],\"caffeine\":\"OX\",\"expect\":[\"안정및숙면\",\"다이어트피부관리\"]}","2021-11-16 17:10:15","2021-11-16 17:10:34",206,1
185,"{\"use\":\"관상용\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"구수\",\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"에너지\",\"안정및숙면\"]}","2021-11-16 17:10:57","2021-11-16 17:11:09",207,1
186,"{\"use\":\"내가 마시려고\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"습관\",\"맛\"],\"caffeine\":\"OX\",\"expect\":[\"안정및숙면\"]}","2021-11-16 17:15:16","2021-11-16 17:15:36",208,1
187,"{\"use\":\"내가 마시려고\",\"type\":[\"녹\",\"전통\",\"허브\"],\"flavor\":[\"허브\",\"구수\",\"꽃\"],\"reason\":[\"여유\",\"습관\",\"물 대신\"],\"caffeine\":\"OX\",\"expect\":[\"다이어트피부관리\",\"소화\",\"안정및숙면\",\"추운날\"]}","2021-11-16 20:52:28","2021-11-16 20:54:31",209,1
188,\N,"2021-11-16 22:53:44",\N,210,1
189,"{\"use\":\"내가 마시려고\",\"type\":[\"블렌딩\"],\"flavor\":[\"매운\"],\"reason\":[\"맛\"],\"caffeine\":\"X\",\"expect\":[\"안정및숙면\"]}","2021-11-16 22:53:44","2021-11-16 22:53:54",211,1
190,\N,"2021-11-16 22:56:53",\N,212,1
191,"{\"use\":\"내가 마시려고\",\"type\":[\"꽃\"],\"flavor\":[\"과일\",\"달콤\",\"허브\"],\"reason\":[\"물 대신\"],\"caffeine\":\"OX\",\"expect\":[\"기분전환\"]}","2021-11-16 22:57:14","2021-11-16 22:57:36",213,1
192,"{\"use\":\"내가 마시려고\",\"type\":[\"꽃\"],\"flavor\":[\"꽃\"],\"reason\":[\"맛\"],\"caffeine\":\"X\",\"expect\":[\"없다\"]}","2021-11-16 22:58:24","2021-11-16 22:58:50",214,1
193,"{\"use\":\"선물\",\"type\":[\"녹\",\"과일\"],\"flavor\":[\"시트러스\",\"허브\",\"달콤\"],\"reason\":[\"기능\",\"맛\",\"여유\"],\"caffeine\":\"OX\",\"expect\":[\"다이어트피부관리\",\"추운날\"]}","2021-11-17 07:55:03","2021-11-17 07:55:17",215,1
194,"{\"use\":\"내가 마시려고\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"안정및숙면\"]}","2021-11-17 10:50:05","2021-11-17 10:50:18",216,1
195,"{\"use\":\"내가 마시려고\",\"type\":[\"홍\"],\"flavor\":[\"달콤\"],\"reason\":[\"습관\"],\"caffeine\":\"O\",\"expect\":[\"없다\"]}","2021-11-17 15:06:23","2021-11-17 15:07:20",217,1
196,"{\"use\":\"선물\",\"type\":[\"꽃\",\"모험녹홍허브꽃과일블렌딩전통\",\"블렌딩\",\"전통\",\"과일\",\"허브\",\"녹\",\"홍\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\",\"구수\",\"허브\",\"매운\",\"달콤\",\"과일\",\"시트러스\",\"꽃\"],\"reason\":[\"여유\",\"향\",\"기능\",\"맛\",\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"없다\"]}","2021-11-17 16:56:46","2021-11-17 16:57:18",218,1
197,\N,"2021-11-17 20:02:27",\N,219,1
198,\N,"2021-11-17 21:06:41",\N,220,1
199,"{\"use\":\"내가 마시려고\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"없다\"]}","2021-11-17 23:15:55","2021-11-17 23:16:03",221,1
200,\N,"2021-11-18 00:06:53",\N,222,1
201,\N,"2021-11-18 00:07:45",\N,223,1
202,\N,"2021-11-18 00:09:04",\N,224,1
203,\N,"2021-11-18 00:11:15",\N,225,1
204,"{\"use\":\"내가 마시려고\",\"type\":[\"홍\",\"과일\",\"블렌딩\"],\"flavor\":[\"과일\",\"달콤\",\"구수\"],\"reason\":[\"물 대신\",\"향\",\"맛\",\"여유\"],\"caffeine\":\"OX\",\"expect\":[\"기분전환\",\"추운날\",\"안정및숙면\"]}","2021-11-18 00:12:30","2021-11-18 00:12:51",226,1
205,"{\"use\":\"내가 마시려고\",\"type\":[\"꽃\"],\"flavor\":[\"매운\"],\"reason\":[\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"건강\",\"추운날\"]}","2021-11-18 00:13:18","2021-11-18 00:13:33",227,1
206,"{\"use\":\"내가 마시려고\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"없다\"]}","2021-11-18 00:13:41","2021-11-18 00:13:47",228,1
207,\N,"2021-11-18 00:14:55",\N,229,1
208,"{\"use\":\"관상용\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"없다\"]}","2021-11-18 00:14:55","2021-11-18 00:15:03",230,1
209,"{\"use\":\"내가 마시려고\",\"type\":[\"허브\",\"꽃\",\"블렌딩\",\"과일\"],\"flavor\":[\"과일\",\"매운\"],\"reason\":[\"여유\",\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"에너지\"]}","2021-11-18 00:16:21","2021-11-18 00:17:01",231,1
210,\N,"2021-11-18 00:17:57",\N,232,1
211,\N,"2021-11-18 00:19:02",\N,233,1
212,"{\"use\":\"관상용\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"없다\"]}","2021-11-18 00:19:35","2021-11-18 00:19:42",234,1
213,"{\"use\":\"관상용\",\"type\":[\"모험녹홍허브꽃과일블렌딩전통\"],\"flavor\":[\"시트러스꽃과일달콤허브매운구수\"],\"reason\":[\"습관\"],\"caffeine\":\"OX\",\"expect\":[\"없다\"]}","2021-11-18 00:20:51","2021-11-18 00:20:58",235,1
